costs,locs,techs,timesteps,cost_var_rhs
co2,Rwanda,Gas_Engine_RWANDA,2040-11-23 12:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-23 13:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-23 14:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-23 15:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-23 16:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-23 17:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-23 18:00:00,21097.90421773643
co2,Rwanda,Gas_Engine_RWANDA,2040-11-23 19:00:00,24033.040499499977
co2,Rwanda,Gas_Engine_RWANDA,2040-11-23 20:00:00,21366.94877249999
co2,Rwanda,Gas_Engine_RWANDA,2040-11-23 21:00:00,16034.765318499982
co2,Rwanda,Gas_Engine_RWANDA,2040-11-23 22:00:00,5370.398410499999
co2,Rwanda,Gas_Engine_RWANDA,2040-11-23 23:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-24 00:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-24 01:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-24 02:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-24 03:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-24 04:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-24 05:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-24 06:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-24 07:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-24 08:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-24 09:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-24 10:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-24 11:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-24 12:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-24 13:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-24 14:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-24 15:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-24 16:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-24 17:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-24 18:00:00,22772.7125698429
co2,Rwanda,Gas_Engine_RWANDA,2040-11-24 19:00:00,24033.040499499977
co2,Rwanda,Gas_Engine_RWANDA,2040-11-24 20:00:00,21366.94877249999
co2,Rwanda,Gas_Engine_RWANDA,2040-11-24 21:00:00,14701.719454999988
co2,Rwanda,Gas_Engine_RWANDA,2040-11-24 22:00:00,4037.352546999973
co2,Rwanda,Gas_Engine_RWANDA,2040-11-24 23:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-25 00:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-25 01:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-25 02:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-25 03:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-25 04:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-25 05:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-25 06:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-25 07:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-25 08:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-25 09:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-25 10:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-25 11:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-25 12:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-25 13:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-25 14:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-25 15:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-25 16:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-25 17:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-25 18:00:00,20769.384896851414
co2,Rwanda,Gas_Engine_RWANDA,2040-11-25 19:00:00,25366.08636299997
co2,Rwanda,Gas_Engine_RWANDA,2040-11-25 20:00:00,22699.994635999985
co2,Rwanda,Gas_Engine_RWANDA,2040-11-25 21:00:00,16034.765318499982
co2,Rwanda,Gas_Engine_RWANDA,2040-11-25 22:00:00,6703.444273999993
co2,Rwanda,Gas_Engine_RWANDA,2040-11-25 23:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-26 00:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-26 01:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-26 02:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-26 03:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-26 04:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-26 05:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-26 06:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-26 07:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-26 08:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-26 09:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-26 10:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-26 11:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-26 12:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-26 13:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-26 14:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-26 15:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-26 16:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-26 17:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-26 18:00:00,18749.018770081282
co2,Rwanda,Gas_Engine_RWANDA,2040-11-26 19:00:00,24033.040499499977
co2,Rwanda,Gas_Engine_RWANDA,2040-11-26 20:00:00,22699.994635999985
co2,Rwanda,Gas_Engine_RWANDA,2040-11-26 21:00:00,17367.811181999976
co2,Rwanda,Gas_Engine_RWANDA,2040-11-26 22:00:00,6703.444273999993
co2,Rwanda,Gas_Engine_RWANDA,2040-11-26 23:00:00,38.21495650000828
co2,Rwanda,Gas_Engine_RWANDA,2040-11-27 00:00:00,38.21495650000828
co2,Rwanda,Gas_Engine_RWANDA,2040-11-27 01:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-27 02:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-27 03:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-27 04:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-27 05:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-27 06:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-27 07:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-27 08:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-27 09:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-27 10:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-27 11:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-27 12:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-27 13:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-27 14:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-27 15:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-27 16:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-27 17:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-27 18:00:00,21815.78313858279
co2,Rwanda,Gas_Engine_RWANDA,2040-11-27 19:00:00,29365.223953499986
co2,Rwanda,Gas_Engine_RWANDA,2040-11-27 20:00:00,28032.17808999999
co2,Rwanda,Gas_Engine_RWANDA,2040-11-27 21:00:00,22699.994635999985
co2,Rwanda,Gas_Engine_RWANDA,2040-11-27 22:00:00,13368.673591499995
co2,Rwanda,Gas_Engine_RWANDA,2040-11-27 23:00:00,4037.352546999973
co2,Rwanda,Gas_Engine_RWANDA,2040-11-28 00:00:00,38.21495650000828
co2,Rwanda,Gas_Engine_RWANDA,2040-11-28 01:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-28 02:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-28 03:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-28 04:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-28 05:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-28 06:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-28 07:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-28 08:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-28 09:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-28 10:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-28 11:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-28 12:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-28 13:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-28 14:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-28 15:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-28 16:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-28 17:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-28 18:00:00,23146.23337349838
co2,Rwanda,Gas_Engine_RWANDA,2040-11-28 19:00:00,32031.31568049997
co2,Rwanda,Gas_Engine_RWANDA,2040-11-28 20:00:00,29365.223953499986
co2,Rwanda,Gas_Engine_RWANDA,2040-11-28 21:00:00,24033.040499499977
co2,Rwanda,Gas_Engine_RWANDA,2040-11-28 22:00:00,13368.673591499995
co2,Rwanda,Gas_Engine_RWANDA,2040-11-28 23:00:00,4037.352546999973
co2,Rwanda,Gas_Engine_RWANDA,2040-11-29 00:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-29 01:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-29 02:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-29 03:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-29 04:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-29 05:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-29 06:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-29 07:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-29 08:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-29 09:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-29 10:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-29 11:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-29 12:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-29 13:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-29 14:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-29 15:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-29 16:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-29 17:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-29 18:00:00,15580.55539288631
co2,Rwanda,Gas_Engine_RWANDA,2040-11-29 19:00:00,20033.902908999997
co2,Rwanda,Gas_Engine_RWANDA,2040-11-29 20:00:00,17367.811181999976
co2,Rwanda,Gas_Engine_RWANDA,2040-11-29 21:00:00,12035.627728000001
co2,Rwanda,Gas_Engine_RWANDA,2040-11-29 22:00:00,1371.260820000002
co2,Rwanda,Gas_Engine_RWANDA,2040-11-29 23:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-30 00:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-30 01:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-30 02:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-30 03:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-30 04:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-30 05:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-30 06:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-30 07:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-30 08:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-30 09:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-30 10:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-30 11:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-30 12:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-30 13:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-30 14:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-30 15:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-30 16:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-30 17:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-11-30 18:00:00,13690.904051986225
co2,Rwanda,Gas_Engine_RWANDA,2040-11-30 19:00:00,20033.902908999997
co2,Rwanda,Gas_Engine_RWANDA,2040-11-30 20:00:00,17367.811181999976
co2,Rwanda,Gas_Engine_RWANDA,2040-11-30 21:00:00,10702.581864499974
co2,Rwanda,Gas_Engine_RWANDA,2040-11-30 22:00:00,1371.260820000002
co2,Rwanda,Gas_Engine_RWANDA,2040-11-30 23:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-01 00:00:00,24927.573731000008
co2,Rwanda,Gas_Engine_RWANDA,2040-12-01 01:00:00,22261.482004000005
co2,Rwanda,Gas_Engine_RWANDA,2040-12-01 02:00:00,18262.344413500006
co2,Rwanda,Gas_Engine_RWANDA,2040-12-01 03:00:00,16929.298549999996
co2,Rwanda,Gas_Engine_RWANDA,2040-12-01 04:00:00,23594.527867499997
co2,Rwanda,Gas_Engine_RWANDA,2040-12-01 05:00:00,30259.757185
co2,Rwanda,Gas_Engine_RWANDA,2040-12-01 06:00:00,25749.679857761108
co2,Rwanda,Gas_Engine_RWANDA,2040-12-01 07:00:00,20856.90117905831
co2,Rwanda,Gas_Engine_RWANDA,2040-12-01 08:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-01 09:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-01 10:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-01 11:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-01 12:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-01 13:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-01 14:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-01 15:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-01 16:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-01 17:00:00,16051.202055839794
co2,Rwanda,Gas_Engine_RWANDA,2040-12-01 18:00:00,60650.97287524704
co2,Rwanda,Gas_Engine_RWANDA,2040-12-01 19:00:00,63212.71
co2,Rwanda,Gas_Engine_RWANDA,2040-12-01 20:00:00,62252.857909
co2,Rwanda,Gas_Engine_RWANDA,2040-12-01 21:00:00,56920.674454999986
co2,Rwanda,Gas_Engine_RWANDA,2040-12-01 22:00:00,46256.307546999975
co2,Rwanda,Gas_Engine_RWANDA,2040-12-01 23:00:00,36924.9865025
co2,Rwanda,Gas_Engine_RWANDA,2040-12-02 00:00:00,26260.619594500004
co2,Rwanda,Gas_Engine_RWANDA,2040-12-02 01:00:00,23594.527867499997
co2,Rwanda,Gas_Engine_RWANDA,2040-12-02 02:00:00,20928.43614050001
co2,Rwanda,Gas_Engine_RWANDA,2040-12-02 03:00:00,19595.390277000002
co2,Rwanda,Gas_Engine_RWANDA,2040-12-02 04:00:00,24927.573731000008
co2,Rwanda,Gas_Engine_RWANDA,2040-12-02 05:00:00,31592.80304850001
co2,Rwanda,Gas_Engine_RWANDA,2040-12-02 06:00:00,26021.56769693374
co2,Rwanda,Gas_Engine_RWANDA,2040-12-02 07:00:00,11021.00250260749
co2,Rwanda,Gas_Engine_RWANDA,2040-12-02 08:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-02 09:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-02 10:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-02 11:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-02 12:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-02 13:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-02 14:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-02 15:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-02 16:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-02 17:00:00,8945.358712079134
co2,Rwanda,Gas_Engine_RWANDA,2040-12-02 18:00:00,58301.02799414669
co2,Rwanda,Gas_Engine_RWANDA,2040-12-02 19:00:00,63212.71
co2,Rwanda,Gas_Engine_RWANDA,2040-12-02 20:00:00,62252.857909
co2,Rwanda,Gas_Engine_RWANDA,2040-12-02 21:00:00,55587.6285915
co2,Rwanda,Gas_Engine_RWANDA,2040-12-02 22:00:00,46256.307546999975
co2,Rwanda,Gas_Engine_RWANDA,2040-12-02 23:00:00,38258.03236599999
co2,Rwanda,Gas_Engine_RWANDA,2040-12-03 00:00:00,28926.711321500006
co2,Rwanda,Gas_Engine_RWANDA,2040-12-03 01:00:00,26260.619594500004
co2,Rwanda,Gas_Engine_RWANDA,2040-12-03 02:00:00,23594.527867499997
co2,Rwanda,Gas_Engine_RWANDA,2040-12-03 03:00:00,22261.482004000005
co2,Rwanda,Gas_Engine_RWANDA,2040-12-03 04:00:00,27593.665457999996
co2,Rwanda,Gas_Engine_RWANDA,2040-12-03 05:00:00,32925.84891200002
co2,Rwanda,Gas_Engine_RWANDA,2040-12-03 06:00:00,27041.7950235397
co2,Rwanda,Gas_Engine_RWANDA,2040-12-03 07:00:00,12104.493642388587
co2,Rwanda,Gas_Engine_RWANDA,2040-12-03 08:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-03 09:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-03 10:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-03 11:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-03 12:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-03 13:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-03 14:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-03 15:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-03 16:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-03 17:00:00,18191.354462205956
co2,Rwanda,Gas_Engine_RWANDA,2040-12-03 18:00:00,61460.94099196571
co2,Rwanda,Gas_Engine_RWANDA,2040-12-03 19:00:00,63212.71
co2,Rwanda,Gas_Engine_RWANDA,2040-12-03 20:00:00,62748.16827300001
co2,Rwanda,Gas_Engine_RWANDA,2040-12-03 21:00:00,58253.72031849998
co2,Rwanda,Gas_Engine_RWANDA,2040-12-03 22:00:00,47589.3534105
co2,Rwanda,Gas_Engine_RWANDA,2040-12-03 23:00:00,40924.12409300001
co2,Rwanda,Gas_Engine_RWANDA,2040-12-04 00:00:00,40924.12409300001
co2,Rwanda,Gas_Engine_RWANDA,2040-12-04 01:00:00,36924.9865025
co2,Rwanda,Gas_Engine_RWANDA,2040-12-04 02:00:00,34258.89477550001
co2,Rwanda,Gas_Engine_RWANDA,2040-12-04 03:00:00,32925.84891200002
co2,Rwanda,Gas_Engine_RWANDA,2040-12-04 04:00:00,35591.94063900001
co2,Rwanda,Gas_Engine_RWANDA,2040-12-04 05:00:00,35591.94063900001
co2,Rwanda,Gas_Engine_RWANDA,2040-12-04 06:00:00,28702.870742649888
co2,Rwanda,Gas_Engine_RWANDA,2040-12-04 07:00:00,19853.264687407816
co2,Rwanda,Gas_Engine_RWANDA,2040-12-04 08:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-04 09:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-04 10:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-04 11:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-04 12:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-04 13:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-04 14:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-04 15:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-04 16:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-04 17:00:00,19371.057755309866
co2,Rwanda,Gas_Engine_RWANDA,2040-12-04 18:00:00,61117.969898643474
co2,Rwanda,Gas_Engine_RWANDA,2040-12-04 19:00:00,63212.71
co2,Rwanda,Gas_Engine_RWANDA,2040-12-04 20:00:00,63212.71
co2,Rwanda,Gas_Engine_RWANDA,2040-12-04 21:00:00,59781.999635999986
co2,Rwanda,Gas_Engine_RWANDA,2040-12-04 22:00:00,52652.228591499996
co2,Rwanda,Gas_Engine_RWANDA,2040-12-04 23:00:00,45522.457546999976
co2,Rwanda,Gas_Engine_RWANDA,2040-12-05 00:00:00,40924.12409300001
co2,Rwanda,Gas_Engine_RWANDA,2040-12-05 01:00:00,36924.9865025
co2,Rwanda,Gas_Engine_RWANDA,2040-12-05 02:00:00,34258.89477550001
co2,Rwanda,Gas_Engine_RWANDA,2040-12-05 03:00:00,32925.84891200002
co2,Rwanda,Gas_Engine_RWANDA,2040-12-05 04:00:00,36924.9865025
co2,Rwanda,Gas_Engine_RWANDA,2040-12-05 05:00:00,36924.9865025
co2,Rwanda,Gas_Engine_RWANDA,2040-12-05 06:00:00,29935.271798261114
co2,Rwanda,Gas_Engine_RWANDA,2040-12-05 07:00:00,20445.044650727592
co2,Rwanda,Gas_Engine_RWANDA,2040-12-05 08:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-05 09:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-05 10:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-05 11:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-05 12:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-05 13:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-05 14:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-05 15:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-05 16:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-05 17:00:00,18407.91801565183
co2,Rwanda,Gas_Engine_RWANDA,2040-12-05 18:00:00,60256.17807342836
co2,Rwanda,Gas_Engine_RWANDA,2040-12-05 19:00:00,63212.71
co2,Rwanda,Gas_Engine_RWANDA,2040-12-05 20:00:00,63212.71
co2,Rwanda,Gas_Engine_RWANDA,2040-12-05 21:00:00,59781.999635999986
co2,Rwanda,Gas_Engine_RWANDA,2040-12-05 22:00:00,51319.182728
co2,Rwanda,Gas_Engine_RWANDA,2040-12-05 23:00:00,44189.41168349998
co2,Rwanda,Gas_Engine_RWANDA,2040-12-06 00:00:00,24927.573731000008
co2,Rwanda,Gas_Engine_RWANDA,2040-12-06 01:00:00,22261.482004000005
co2,Rwanda,Gas_Engine_RWANDA,2040-12-06 02:00:00,19595.390277000002
co2,Rwanda,Gas_Engine_RWANDA,2040-12-06 03:00:00,18262.344413500006
co2,Rwanda,Gas_Engine_RWANDA,2040-12-06 04:00:00,23594.527867499997
co2,Rwanda,Gas_Engine_RWANDA,2040-12-06 05:00:00,30259.757185
co2,Rwanda,Gas_Engine_RWANDA,2040-12-06 06:00:00,25698.657953203892
co2,Rwanda,Gas_Engine_RWANDA,2040-12-06 07:00:00,15287.951115715074
co2,Rwanda,Gas_Engine_RWANDA,2040-12-06 08:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-06 09:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-06 10:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-06 11:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-06 12:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-06 13:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-06 14:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-06 15:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-06 16:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-06 17:00:00,5978.781413529185
co2,Rwanda,Gas_Engine_RWANDA,2040-12-06 18:00:00,55334.562030702255
co2,Rwanda,Gas_Engine_RWANDA,2040-12-06 19:00:00,62252.857909
co2,Rwanda,Gas_Engine_RWANDA,2040-12-06 20:00:00,59586.76618199998
co2,Rwanda,Gas_Engine_RWANDA,2040-12-06 21:00:00,54254.582728
co2,Rwanda,Gas_Engine_RWANDA,2040-12-06 22:00:00,43590.215820000005
co2,Rwanda,Gas_Engine_RWANDA,2040-12-06 23:00:00,35591.94063900001
co2,Rwanda,Gas_Engine_RWANDA,2040-12-07 00:00:00,24927.573731000008
co2,Rwanda,Gas_Engine_RWANDA,2040-12-07 01:00:00,22261.482004000005
co2,Rwanda,Gas_Engine_RWANDA,2040-12-07 02:00:00,20928.43614050001
co2,Rwanda,Gas_Engine_RWANDA,2040-12-07 03:00:00,20928.43614050001
co2,Rwanda,Gas_Engine_RWANDA,2040-12-07 04:00:00,26260.619594500004
co2,Rwanda,Gas_Engine_RWANDA,2040-12-07 05:00:00,31592.80304850001
co2,Rwanda,Gas_Engine_RWANDA,2040-12-07 06:00:00,24386.568827149902
co2,Rwanda,Gas_Engine_RWANDA,2040-12-07 07:00:00,12702.981009421197
co2,Rwanda,Gas_Engine_RWANDA,2040-12-07 08:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-07 09:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-07 10:00:00,0.0
co2,Rwanda,Gas_Engine_RWANDA,2040-12-07 11:00:00,0.0
